28.0,152.157,443.4178571428572,86.009,0.00559854
39.0,152.157,290.1461538461539,86.308,0.00559854
80.0,152.157,90.19625,86.471,0.00559854
108.0,152.157,40.88611111111112,85.774,0.00559854
166.0,152.157,8.339156626506018,38.023,0.00559854
244.0,247.071,1.2586065573770484,37.831,0.012
257.0,247.071,3.8634241245136196,37.84,0.012
301.0,247.071,17.916611295681065,37.96,0.012
320.0,360.67,12.709375000000007,61.776,0.0225316
348.0,360.67,3.640804597701154,62.085,0.0225316
402.0,421.635,4.884328358208953,61.824,0.03
415.0,421.635,1.5987951807228895,62.134,0.03
452.0,421.635,6.7179203539823025,62.138,0.03
477.0,421.635,11.606918238993714,62.234,0.03
492.0,421.635,14.301829268292684,62.564,0.03
523.0,421.635,19.381453154875718,62.209,0.03
561.0,555.213,1.0315508021390436,86.282,0.048
583.0,555.213,4.766209262435684,86.176,0.048
