10.0,77.522,675.22,59.961,0.07
21.0,77.522,269.152380952381,60.001,0.07
25.0,77.522,210.08800000000002,59.988,0.07
27.0,77.522,187.11851851851853,59.991,0.07
40.0,77.522,93.80500000000002,60.149,0.07
60.0,77.522,29.203333333333344,60.064,0.07
71.0,77.522,9.185915492957754,26.235,0.07
85.0,77.522,8.797647058823523,26.232,0.07
93.0,99.9714,7.496129032258067,26.364,0.0326582
101.0,99.9714,1.0184158415841558,26.256,0.0326582
110.0,99.9714,9.116909090909088,26.306,0.0326582
123.0,99.9714,18.72243902439024,26.321,0.0326582
126.0,99.9714,20.657619047619043,60.064,0.0326582
137.0,99.9714,27.02817518248175,60.016,0.0326582
152.0,99.9714,34.22934210526316,60.226,0.0326582
156.0,99.9714,35.91576923076923,60.091,0.0326582
164.0,99.9714,39.04182926829268,60.118,0.0326582
176.0,99.9714,43.19806818181818,60.037,0.0326582
187.0,99.9714,46.539358288770046,60.13,0.0326582
195.0,99.9714,48.732615384615386,60.189,0.0326582
209.0,99.9714,52.16679425837321,60.186,0.0326582
231.0,99.9714,56.72233766233765,60.425,0.0326582
245.0,99.9714,59.19534693877551,60.154,0.0326582
257.0,99.9714,61.10062256809338,60.035,0.0326582
266.0,99.9714,62.41676691729323,60.197,0.0326582
287.0,99.9714,65.16675958188152,59.978,0.0326582
298.0,99.9714,66.45255033557046,59.897,0.0326582
316.0,99.9714,68.36348101265823,60.105,0.0326582
331.0,99.9714,69.79716012084592,60.299,0.0326582
336.0,99.9714,70.24660714285714,60.155,0.0326582
