0.0774206, 0.136233, 7, 7.35498, 5.07108
0.164678, 0.136233, 8, 7.35498, 8.0628
0.330752, 0.590987, 12, 13.5321, 12.7674
0.343315, 0.605511, 13, 13.5321, 4.09296
0.643753, 0.626161, 21, 22.0662, 5.0772
0.649612, 0.626161, 22, 22.0662, 0.300962
