47.0,65.6595,39.701063829787216,61.498,0.0263507
85.0,65.6595,22.75352941176471,61.377,0.0263507
125.0,123.462,1.2303999999999973,15.242,0.0419891
180.0,157.379,12.567222222222227,22.586,0.050825
240.0,261.576,8.990000000000009,11.286,0.09
256.0,261.576,2.1781250000000085,11.351,0.09
272.0,261.576,3.8323529411764623,11.356,0.09
291.0,261.576,10.11134020618556,11.44,0.09
311.0,261.576,15.89196141479099,11.345,0.09
322.0,261.576,18.765217391304343,11.425,0.09
328.0,324.064,1.1999999999999935,18.802,0.137277
336.0,324.064,3.552380952380946,18.681,0.137277
348.0,324.064,6.878160919540225,18.69,0.137277
357.0,324.064,9.225770308123243,18.724,0.137277
369.0,324.064,12.177777777777772,18.712,0.137277
374.0,324.064,13.351871657754005,18.732,0.137277
384.0,324.064,15.166492146596852,18.708,0.137277
391.0,324.064,17.119181585677744,18.704,0.137277
400.0,324.064,18.983999999999995,18.789,0.137277
406.0,392.516,3.321182266009847,29.426,0.225
409.0,392.516,4.030317848410753,29.493,0.225
419.0,392.516,6.320763723150353,29.382,0.225
425.0,392.516,7.643294117647054,29.476,0.225
436.0,392.516,9.13981481481481,29.45,0.225
462.0,392.516,15.039826839826837,29.327,0.225
467.0,392.516,15.949464668094215,29.448,0.225
489.0,392.516,19.730879345603267,29.525,0.225
