18.0,61.2273,240.15166666666667,66.888,1.49295
21.0,61.2273,191.5585714285714,67.137,1.49295
26.0,61.2273,135.4896153846154,66.875,1.49295
32.0,61.2273,91.3353125,66.831,1.49295
38.0,61.2273,61.12447368421052,67.058,1.49295
41.0,61.2273,49.33487804878049,66.963,1.49295
47.0,61.2273,30.270851063829785,66.917,1.49295
58.0,61.2273,5.564310344827585,31.719,1.49295
63.0,61.2273,2.813809523809524,31.719,1.49295
74.0,76.8982,3.91648648648649,30.846,3.2
82.0,76.8982,6.221707317073168,31.098,3.2
96.0,76.8982,19.89770833333333,31.019,3.2
98.0,97.6079,0.4001020408163258,48.575,6.00844
125.0,124.241,0.6072000000000003,47.828,8.0
